0.148812 2242.850000 26.213200 93.911600 17.634800
0.149019 2242.850000 26.197300 93.854400 17.674700
0.149248 2242.860000 26.181200 93.790400 17.722600
0.149499 2242.860000 26.163500 93.720200 17.771700
0.149760 2242.870000 26.143800 93.646400 17.824100
0.150039 2242.880000 26.125400 93.567300 17.879200
0.150347 2242.890000 26.110700 93.479500 17.932900
0.150687 2242.900000 26.092300 93.381800 17.991400
0.151038 2242.920000 26.083000 93.280500 18.041300
0.151388 2242.930000 26.069600 93.179700 18.095500
0.151637 2242.940000 26.051400 93.108000 18.137700
0.151839 2242.940000 26.036100 93.050000 18.181400
0.152044 2242.940000 26.013800 92.991000 18.229500
0.152268 2242.950000 26.000900 92.926400 18.274200
0.152495 2242.950000 25.990200 92.860900 18.324400
0.152697 2242.960000 25.980100 92.802500 18.359900
0.152814 2242.960000 25.970300 92.768900 18.390100
0.152926 2242.960000 25.966900 92.736800 18.410400
0.153034 2242.960000 25.961700 92.705800 18.433000
0.153149 2242.970000 25.957400 92.672700 18.455800
0.153273 2242.970000 25.951700 92.637100 18.481200
0.153407 2242.970000 25.942400 92.598500 18.513200
0.153556 2242.970000 25.931300 92.555700 18.550300
0.153722 2242.970000 25.922600 92.507900 18.587100
0.153906 2242.970000 25.912400 92.454900 18.628700
0.154107 2242.970000 25.902000 92.396800 18.675500
0.154326 2242.980000 25.890700 92.333900 18.718200
0.154560 2242.980000 25.874800 92.266700 18.767300
0.154807 2242.990000 25.864500 92.195600 18.809300
0.155066 2243.000000 25.857600 92.121300 18.850900
0.155336 2243.010000 25.851800 92.043900 18.893300
0.155618 2243.030000 25.843400 91.963300 18.934300
0.155915 2243.040000 25.834800 91.878800 18.983000
0.156222 2243.060000 25.825000 91.791400 19.027100
0.156527 2243.070000 25.816400 91.704800 19.070600
0.156834 2243.090000 25.809000 91.617900 19.115800
0.157149 2243.110000 25.801500 91.529100 19.158000
0.157477 2243.120000 25.794200 91.436600 19.204400
0.157827 2243.140000 25.786000 91.338300 19.250500
0.158209 2243.160000 25.777700 91.231300 19.304400
0.158626 2243.190000 25.766400 91.114600 19.359800
0.159067 2243.210000 25.754100 90.991900 19.421300
0.159540 2243.240000 25.746500 90.860700 19.483200
0.160060 2243.270000 25.735000 90.716900 19.544700
0.160600 2243.310000 25.725800 90.568500 19.609400
0.161138 2243.340000 25.708800 90.421800 19.684000
0.161674 2243.370000 25.691500 90.276500 19.755600
0.162208 2243.400000 25.683600 90.132600 19.818200
0.162742 2243.440000 25.672000 89.990000 19.882200
0.163274 2243.470000 25.661400 89.848700 19.951900
0.163804 2243.500000 25.646600 89.708500 20.022900
0.164335 2243.530000 25.629600 89.569400 20.093800
0.164820 2243.560000 25.619200 89.443400 20.151600
0.165243 2243.580000 25.607100 89.334400 20.207100
0.165620 2243.600000 25.594600 89.237900 20.255300
0.165977 2243.630000 25.588000 89.147100 20.298400
0.166340 2243.650000 25.580100 89.055200 20.344600
0.166724 2243.670000 25.571800 88.958200 20.393100
0.167142 2243.690000 25.559800 88.852600 20.447700
0.167611 2243.720000 25.543700 88.734800 20.517500
0.168137 2243.740000 25.523300 88.603000 20.593800
0.168680 2243.770000 25.502900 88.468100 20.670900
0.169226 2243.800000 25.487200 88.333400 20.747200
0.169777 2243.830000 25.471100 88.198800 20.822400
0.170335 2243.860000 25.453700 88.063900 20.898300
0.170898 2243.890000 25.441100 87.928600 20.972000
0.171470 2243.920000 25.429200 87.792600 21.039800
0.172052 2243.950000 25.413700 87.655700 21.117200
0.172645 2243.990000 25.397800 87.517600 21.195900
0.173251 2244.020000 25.382100 87.378000 21.276500
0.173871 2244.050000 25.360800 87.236600 21.367100
0.174486 2244.080000 25.338800 87.098000 21.450900
0.175050 2244.110000 25.322600 86.972600 21.526600
0.175589 2244.140000 25.305500 86.854200 21.606200
0.176127 2244.160000 25.286100 86.737100 21.688800
0.176677 2244.190000 25.269700 86.618500 21.761600
0.177244 2244.220000 25.249800 86.497300 21.846800
0.177831 2244.240000 25.229800 86.373200 21.935200
0.178435 2244.270000 25.212300 86.246800 22.023600
0.179051 2244.300000 25.196400 86.119300 22.110300
0.179623 2244.330000 25.178800 86.002700 22.192400
0.180133 2244.350000 25.162300 85.900300 22.268500
0.180661 2244.380000 25.147800 85.795000 22.344800
0.181204 2244.410000 25.133900 85.687900 22.420300
